,Kernel,Average False Confidence,batch_size,eps,eps_step,max_iter,name
1663,linear,0.1,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1664,linear,0.1,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1665,linear,0.1,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1666,linear,0.09859727473820104,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1667,linear,0.09885948864976406,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1668,linear,0.1,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1669,linear,0.1,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1670,linear,0.1,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1671,linear,0.09887472026787422,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1672,linear,0.09556163200937613,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1673,linear,0.1,1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1674,linear,0.0966588574724212,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1675,linear,0.1,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1676,linear,0.09860445298301786,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1677,linear,0.09459318778452235,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1678,linear,0.1,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1679,linear,0.1,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1680,linear,0.1,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1681,linear,0.09685221693211328,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1682,linear,0.1,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1683,linear,0.1,100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1684,linear,0.11006063893790877,10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1685,linear,0.1,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1686,linear,0.1,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1687,linear,0.10878351884099716,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1688,linear,0.09893963844932138,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1689,linear,0.1,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1690,linear,0.1000024876869557,100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1691,linear,0.10793517508251518,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1692,linear,0.1,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1693,linear,0.1,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1694,linear,0.1,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1695,linear,0.09677832637478334,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1696,linear,0.11157240389511972,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1697,linear,0.1,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1698,linear,0.1,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1699,linear,0.1,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1700,linear,0.1,100,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1701,linear,0.1,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1702,linear,0.1,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1703,linear,0.10007889636301574,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1704,linear,0.1,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1705,linear,0.1,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1706,linear,0.1,10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1707,linear,0.11028804979345821,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1708,linear,0.11026519782714209,100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1709,linear,0.1,10,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1710,linear,0.09927478047677585,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1711,linear,0.0847430806421198,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1712,linear,0.1,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1713,linear,0.1,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1714,linear,0.1,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1715,linear,0.1,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1716,linear,0.1,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1717,linear,0.1,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1718,linear,0.1,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1719,linear,0.1,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1720,linear,0.1,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1721,linear,0.1,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1722,linear,0.09858599187294166,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1723,linear,0.09861290953209303,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1724,linear,0.1,10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1725,linear,0.1,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1726,linear,0.1,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1727,linear,0.09666914870703577,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1728,linear,0.1,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1729,linear,0.1,10,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1730,linear,0.1,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1731,linear,0.1,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1732,linear,0.1,100,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1733,linear,0.09978180786677758,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1734,linear,0.09966484203753952,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1735,linear,0.09313870393558439,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1736,linear,0.1,1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1737,linear,0.1,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1738,linear,0.1,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1739,linear,0.1,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1740,linear,0.1,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1741,linear,0.1,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1742,linear,0.1,10,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1743,linear,0.1,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1744,linear,0.1,10,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1745,linear,0.1,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1746,linear,0.1,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1747,linear,0.1,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1748,linear,0.1,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1749,linear,0.1,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1750,linear,0.1,1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1751,linear,0.09886964305114603,10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1752,linear,0.09705283220922509,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1753,linear,0.1,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1754,linear,0.09859522241697949,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1755,linear,0.09474325789659148,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1756,linear,0.08918778731184385,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1757,linear,0.1,10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1758,linear,0.1,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1759,linear,0.1,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1760,linear,0.1,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1761,linear,0.09978370210491692,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1762,linear,0.08872636072994147,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1763,linear,0.1,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1764,linear,0.1,1,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1765,linear,0.1,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1766,linear,0.1,1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1767,linear,0.09311101864037893,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1768,linear,0.1,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1769,linear,0.1,100,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1770,linear,0.1,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1771,linear,0.10985607628844321,100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1772,linear,0.1,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1773,linear,0.1,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1774,linear,0.0986230423455691,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1775,linear,0.1,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1776,linear,0.1,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1777,linear,0.1,10,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1778,linear,0.1,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1779,linear,0.1,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1780,linear,0.1000716820426081,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1781,linear,0.1,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1782,linear,0.1,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1783,linear,0.1,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1784,linear,0.1,10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1785,linear,0.10000085548946136,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1786,linear,0.1,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1787,linear,0.09927304550904612,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1788,linear,0.1,10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1789,linear,0.10863102821332885,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1790,linear,0.1,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1791,linear,0.1,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1792,linear,0.1,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1793,linear,0.1,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1794,linear,0.11006063893790877,1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1795,linear,0.1,1,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1796,linear,0.1,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1797,linear,0.09733779927573209,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1798,linear,0.1,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1799,linear,0.09033498262622701,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1800,linear,0.1,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1801,linear,0.1,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1802,linear,0.1,100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1803,linear,0.09839841538121244,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1804,linear,0.10985605331812645,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1805,linear,0.10006700684156655,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1806,linear,0.1,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1807,linear,0.1,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1808,linear,0.08092309896919603,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1809,linear,0.1,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1810,linear,0.10006611746861374,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1811,linear,0.09247263269012565,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1812,linear,0.09779519945985693,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1813,linear,0.10985344045443837,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1814,linear,0.1,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1815,linear,0.09859038867434888,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1816,linear,0.10526396263731821,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1817,linear,0.1,1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1818,linear,0.1,1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1819,linear,0.11129563490649666,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1820,linear,0.1,10,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1821,linear,0.1,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1822,linear,0.1,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1823,linear,0.0949799295666014,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1824,linear,0.09727241896624675,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1825,linear,0.1,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1826,linear,0.09726228732454259,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1827,linear,0.09727818521866187,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1828,linear,0.1,1,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1829,linear,0.1,10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1830,linear,0.1,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1831,linear,0.08563976391837191,10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1832,linear,0.09999570726192349,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1833,linear,0.1,10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1834,linear,0.1,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1835,linear,0.1,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1836,linear,0.09698992483586792,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1837,linear,0.1,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1838,linear,0.1,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1839,linear,0.1,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1840,linear,0.1,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1841,linear,0.09037320790728587,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1842,linear,0.10008017439144065,10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1843,linear,0.09723934356147228,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1844,linear,0.1,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1845,linear,0.1,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1846,linear,0.09662800239562333,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1847,linear,0.09897288748209036,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1848,linear,0.1091342444826339,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1849,linear,0.0932098449081931,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1850,linear,0.1,100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1851,linear,0.09871428829082766,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1852,linear,0.1,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1853,linear,0.1,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1854,linear,0.09255731174134776,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1855,linear,0.1,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1856,linear,0.1,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1857,linear,0.1,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1858,linear,0.1,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1859,linear,0.09961492779931573,1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1860,linear,0.1,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1861,linear,0.1,100,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1862,linear,0.09724874328849116,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1863,linear,0.1,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1864,linear,0.1,100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1865,linear,0.09818863578289275,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1866,linear,0.10006172483679263,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1867,linear,0.08876017890128707,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1868,linear,0.0847430806421198,10,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1869,linear,0.1,1,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1870,linear,0.10651959658471291,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1871,linear,0.1,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1872,linear,0.09887010469032695,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1873,linear,0.08177561570248129,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1874,linear,0.1,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1875,linear,0.1,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1876,linear,0.11189887456521688,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1877,linear,0.1,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1878,linear,0.1,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1879,linear,0.1,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1880,linear,0.1,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1881,linear,0.1,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1882,linear,0.11157240410375571,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1883,linear,0.10010996732935744,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1884,linear,0.09250789250539895,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1885,linear,0.1,100,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1886,linear,0.1,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1887,linear,0.08923391598328037,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1888,linear,0.10914949304106827,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1889,linear,0.1,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1890,linear,0.1,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1891,linear,0.1,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1892,linear,0.1,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1893,linear,0.1,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1894,linear,0.1,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1895,linear,0.1,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1896,linear,0.10654267314677404,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1897,linear,0.1,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1898,linear,0.1,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1899,linear,0.10752350226175902,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1900,linear,0.1,1,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1901,linear,0.0889801495139666,100,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1902,linear,0.1,10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1903,linear,0.1,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1904,linear,0.1,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1905,linear,0.1,10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1906,linear,0.0941401531031775,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1907,linear,0.085125162179212,1,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1908,linear,0.1,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1909,linear,0.1,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1910,linear,0.0337141435437085,32,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1911,linear,0.1,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1912,linear,0.1,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1913,linear,0.1,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1914,linear,0.1,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1915,linear,0.1,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1916,linear,0.1,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1917,linear,0.09678277325251008,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1918,linear,0.1,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1919,linear,0.1,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1920,linear,0.1,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1921,linear,0.1,10,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1922,linear,0.1,100,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1923,linear,0.1,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1924,linear,0.09818881771023318,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1925,linear,0.10008145242018618,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1926,linear,0.1,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1927,linear,0.09458672413374006,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1928,linear,0.1,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1929,linear,0.1,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1930,linear,0.1,10,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1931,linear,0.1,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1932,linear,0.1,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1933,linear,0.1,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1934,linear,0.09687084688479315,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1935,linear,0.1,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1936,linear,0.1,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1937,linear,0.09730314073657982,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1938,linear,0.09151815380827469,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1939,linear,0.1,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1940,linear,0.09613200597474414,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1941,linear,0.1,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1942,linear,0.1,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1943,linear,0.1,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1944,linear,0.10012358530699342,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1945,linear,0.1,1,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1946,linear,0.1,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1947,linear,0.1,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1948,linear,0.1,1,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1949,linear,0.1,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1950,linear,0.09725006888429262,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1951,linear,0.1,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1952,linear,0.09595690493906099,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1953,linear,0.1,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1954,linear,0.0929424808092828,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1955,linear,0.1,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1956,linear,0.1115724472405463,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1957,linear,0.1,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1958,linear,0.1,1,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1959,linear,0.09864723893620075,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1960,linear,0.10908849632015696,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1961,linear,0.1,10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1962,linear,0.1,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1963,linear,0.1,1,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1964,linear,0.1,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
