,Kernel,Average False Confidence,Attack,batch_size,eps,eps_step,max_iter,name
1015,poly,0.09917753266295501,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1016,poly,0.09166080264633507,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1017,poly,0.09780858769878868,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 10}",10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1018,poly,0.09911686350898834,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1019,poly,0.09804468264351066,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 10}",10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1020,poly,0.1015244455456031,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1021,poly,0.08606718504835646,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1022,poly,0.10554480586417171,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1023,poly,0.0954396747815211,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1024,poly,0.09223797490530047,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1025,poly,0.09630941627933888,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1026,poly,0.0916725133514763,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1027,poly,0.09802644489141102,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1028,poly,0.09758820365857326,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1029,poly,0.07872565424255008,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1030,poly,0.08963745486469435,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1031,poly,0.09413664190893513,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1032,poly,0.09806647430146459,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1033,poly,0.09507425432470896,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1034,poly,0.1084239332617556,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1035,poly,0.09909421180875996,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1036,poly,0.09843531253970127,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1000, 'batch_size': 100}",100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1037,poly,0.09232611517334789,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1038,poly,0.09329415910974773,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1039,poly,0.07916816153102768,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1040,poly,0.09916813874077508,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1041,poly,0.1080660437964356,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 100, 'batch_size': 10}",10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1042,poly,0.09630940789895712,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1043,poly,0.11372619691127796,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1044,poly,0.08587132104682306,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1045,poly,0.1001139764401324,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1046,poly,0.10657547270470794,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1047,poly,0.0997935949102029,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 1}",1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1048,poly,0.0851744927305576,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1049,poly,0.10025215926617081,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 100}",100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1050,poly,0.097230857327514,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1051,poly,0.0941160741355418,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 1}",1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1052,poly,0.0936758182578388,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1053,poly,0.0949078476673205,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1054,poly,0.12022577535657356,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1055,poly,0.09786973924455403,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1056,poly,0.0954396747815211,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1057,poly,0.09102563251851761,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1058,poly,0.08332550798532365,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 10}",10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1059,poly,0.09805954253400254,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 1}",1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1060,poly,0.10901795861684008,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 100}",100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1061,poly,0.09806616006905873,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1062,poly,0.09805756826655067,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 1}",1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1063,poly,0.09834362016815688,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1000, 'batch_size': 1}",1,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1064,poly,0.0954396747815211,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1065,poly,0.08606712818097882,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1066,poly,0.11139926573660508,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1067,poly,0.10363186690141475,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1068,poly,0.09928811606782631,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1069,poly,0.10113687233355988,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 10}",10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1070,poly,0.10275919476140175,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 10}",10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1071,poly,0.09839686504361042,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 10}",10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1072,poly,0.09497512104562247,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1073,poly,0.09647357443092801,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1074,poly,0.0954396747815211,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1075,poly,0.08606669397892723,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1076,poly,0.10839576907341034,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1077,poly,0.10011542702146566,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 10}",10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1078,poly,0.09810981597886535,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1079,poly,0.10803166959747047,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1080,poly,0.09602449667525251,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1081,poly,0.13813721996591674,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1082,poly,0.09786036567921101,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1083,poly,0.09182704264099754,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 1}",1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1084,poly,0.09959459716308189,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1085,poly,0.0954396747815211,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1086,poly,0.09699949464980233,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1087,poly,0.08389816151507823,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.1, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1088,poly,0.10890810116358696,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 10}",10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1089,poly,0.10652265444271394,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1090,poly,0.09556913039843282,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1091,poly,0.09655465055112869,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1092,poly,0.0954396747815211,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1093,poly,0.09671367629852005,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1094,poly,0.09785309412231506,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 1}",1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1095,poly,0.09928811606782631,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1096,poly,0.0977757102197139,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1097,poly,0.09808692891860504,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1098,poly,0.09800113506704741,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1099,poly,0.0954396747815211,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
1100,poly,0.1004826384817112,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 100}",100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1101,poly,0.09873796171067943,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1102,poly,0.07996715595069628,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1103,poly,0.11175854996399937,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1104,poly,0.08605854091024912,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1105,poly,0.11176392160966507,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 100, 'batch_size': 10}",10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1106,poly,0.09721340721324005,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1107,poly,0.09846986497511624,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1108,poly,0.11361066194022933,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1109,poly,0.08324393125727525,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1110,poly,0.09948578300963988,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1111,poly,0.08057887920768415,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1112,poly,0.08606732844307288,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1113,poly,0.09881744195051233,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1114,poly,0.09631382924379907,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1115,poly,0.0977757102197139,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1116,poly,0.09542650215577055,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1117,poly,0.1207002398091133,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1000, 'batch_size': 1}",1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1118,poly,0.09881522133882432,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1119,poly,0.10654841189882248,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1120,poly,0.09161324209543645,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 100}",100,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1121,poly,0.10085669354155073,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 100, 'batch_size': 1}",1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1122,poly,0.07677565095098973,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 10}",10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1123,poly,0.09181577648989929,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 1}",1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1124,poly,0.10183858817171026,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 1}",1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1125,poly,0.09890573742421252,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
1126,poly,0.10884985115875566,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
1127,poly,0.09928811606782631,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1128,poly,0.09791970608917083,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 1}",1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
