,data.generate.class_sep,data.generate.n_classes,data.generate.n_features,data.generate.n_informative,data.generate.n_redundant,data.generate.n_repeated,data.generate.n_samples,data.name,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.time_series,data.sample.train_size,model.init.C,model.init.coef0,model.init.degree,model.init.kernel,model.init.max_iter,model.init.name,model.init.probability,scorers.accuracy.name,scorers.accuracy.normalize,scorers.f1.average,scorers.f1.name,scorers.precision.average,scorers.precision.name,scorers.recall.average,scorers.recall.name,files.attack_file,files.attack_predictions_file,files.attack_probabilities_file,files.attack_samples_file,files.attack_score_dict_file,files.attack_time_dict_file,files.data_file,files.ground_truth_file,files.model_file,files.params_file,files.path,files.predictions_file,files.probabilities_file,files.reports,files.score_dict_file,files.time_dict_file,accuracy,f1,precision,recall,fit_time,predict_time,proba_time,model.init.gamma,model.sklearn_pipeline.feature_selection.name,model.sklearn_pipeline.feature_selection.with_mean,model.sklearn_pipeline.feature_selection.with_std,attack.init.name,attack.init.eps,attack.init.eps_step,attack.init.max_iter,attack.init.batch_size,attack.generate.attack_size,files.samples_file,attack_fit_time,attack_predict_time,attack_proba_time,model.art_pipeline.trainer_defence.name,model.art_pipeline.trainer_defence.ratio,Kernel,Features,Samples,input_size
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,10.0,1000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/0fcae5560319b7836a3c16d70759af81.pkl,params.json,reports/train/0844953a1e32a63510a298291d57e882,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.565,0.5650485531,0.5651635122,0.565,0.0016272927860599884,6.359150188897426e-05,6.432809211158504e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,1000.0,0.001,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/ea0281b660956343e454655589257ddf.pickle,params.json,reports/model_queue/d853551766df624cecb5e9db3289e5d6,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7203003003,0.7247784527,0.7516472967,0.7203003003,3.318371000005982e-05,1.5142288888888607e-06,1.7734589489488169e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,110000,classification,42,True,True,1000,True,100000,10.0,0.001,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/37831463be384fc431230a73539cd2b6.npz,ground_truth.json,models/29c4598bfe09bb1093c1768942660128.pkl,params.json,reports/train/7b6a3f86da1676a3fb5eee99253fe31b,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5351111111,0.6196659958,0.8424148005,0.5351111111,0.00030751481950999735,4.357740066663812e-05,4.4705725777829586e-05,,,,,,,,,,,,,,,,,poly,10,100000,1100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,100000.0,0.001,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/9e6ae0d00088e6ff01d2a8d4fd131a3b.pickle,params.json,reports/model_queue/3ada896ae0765a7ba50597b73907f6e8,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6399550562,0.6850851769,0.862408331,0.6399550562,0.000134190430200033,1.3773916550562308e-05,1.3981821157307259e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,0.1,0.01,5,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/151e02d1dd19fa9bd42c1779bb2101e4.pickle,params.json,reports/model_queue/8bdec61b50af1c0b5b4c084e4a7ea946,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7703595506,0.7712130607,0.7778250571,0.7703595506,0.0002814778538999235,3.84945287977429e-05,3.8575276943835854e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,10000,1000000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,0.0001,1000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/c1e88b70bed0189d02bc5372d914bf99.pickle,params.json,reports/model_queue/774b534d3510f59005926e255e42edfb,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7242842843,0.7243334513,0.7246355045,0.7242842843,6.0964129999661055e-05,1.949038618618402e-06,2.178282962962716e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,10000,1000.0,10000.0,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b5735d32e4ae3f45607f71e92d4d785d.pickle,ground_truth.json,model_queue/model/d364733e194c68740655e65a05943a1b.pickle,params.json,reports/model_queue/be7052f96ec100db510d66487367376b,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6714333333,0.6714371206,0.6714523751,0.6714333333,0.005453599363500007,0.0004974422396888915,0.000457877438011115,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,1000,10000,101000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,100000.0,0.1,2,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/3f30ee212a8cf70c746a6bbb61456196.pickle,params.json,reports/model_queue/bc94b0a824e6b6d4d7e035c9bf1ce694,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8482696629,0.8482867922,0.8485071078,0.8482696629,0.0002606233043001339,4.98412969550628e-05,5.951833638201616e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,10000,1000000
0,1,2,10,9,0,0,110000,classification,42,True,True,1000,True,100000,1000.0,0.1,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/37831463be384fc431230a73539cd2b6.npz,ground_truth.json,models/06d5eb860b8f244d67dc38c76a11d5d4.pkl,params.json,reports/train/03a63e9baf55ac07f23d8cd6c5b8bd04,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5434444444,0.6082699615,0.7916949022,0.5434444444,0.00020773700419000307,2.230648555551953e-05,2.3800377444381918e-05,,,,,,,,,,,,,,,,,poly,10,100000,1100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,10.0,10000.0,3,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/96bc8d33857ff10bbba937d1f90a24b0.pickle,params.json,reports/model_queue/44a43f0faccad30972079cf8cd5542d3,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7485945399,0.7522507617,0.7772527737,0.7485945399,5.4002229999952076e-05,1.2890336097067708e-06,1.4855455409504189e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,10,100,1000000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,10.0,0.001,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/4242473675868f48d638b336c49ae3f2.pkl,params.json,reports/train/86d11932274fec612760318e25e8a938,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.0005166052213000057,8.50540400006139e-05,8.044644000165135e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,100,0.01,10000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1de2c2c633d3391e85e01803df18c572.pickle,ground_truth.json,model_queue/model/a1806602b85195c705842e037b1d2bc0.pickle,params.json,reports/model_queue/9d66b018fdb3007bcf18fe2336350230,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5759459459,0.5772449245,0.5821131401,0.5759459459,0.00011735385999998016,2.2797659349349203e-05,2.880877483483494e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,1000,100,101000000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,1.0,0.0001,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/9465940a826a1e426015acc3d6275f5d.pkl,params.json,reports/train/6e07e87d7cf86cfed86e2d8d361bb6ad,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5942888889,0.6702616221,0.9096557285,0.5942888889,0.0002762338831000307,3.698225461111077e-05,3.793504396666726e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,1000.0,1000.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/05ccc549494dd954c631a38049e12614.pickle,params.json,reports/model_queue/5e353f716c8ccedc4b2c0494ea1bdea8,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7164364364,0.717371428,0.7229682247,0.7164364364,6.049483000026612e-05,1.626657767767549e-06,1.8897364764762352e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,1000.0,10000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/39bb5209beef4932ed4cf28458f02de3.pkl,params.json,reports/train/e8603f0dbd955c9b8712946ae5be5d8d,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.4264444444,0.4306229844,0.4408998873,0.4264444444,0.00011398475999999391,1.3735788977778106e-05,1.4262779800002237e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,1000.0,100.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/80a865c2ef04e9f3c5511ffa66238fe8.pickle,params.json,reports/model_queue/a9142b82d3e75431d2e950580d66f0d3,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6676976977,0.667807251,0.6683383051,0.6676976977,5.518293000022822e-05,3.2884540040036507e-06,3.439902322322093e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,100000.0,1000.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/559c1e210a5f344625a03a585951d0b9.pickle,params.json,reports/model_queue/8688edd6f462cc30661d839f2ba83c07,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5804831461,0.5876992226,0.6142057326,0.5804831461,0.00028669615839999095,1.9231621865166355e-05,1.7735772910108086e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,0.0001,0.1,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/05c2bde8a2d780ba0753d1228c13c2fc.pickle,params.json,reports/model_queue/e3b2d723c461f6a31b0b7cf354a905d3,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8193693694,0.8221166212,0.8494345463,0.8193693694,2.419711000001712e-05,2.2508469769770083e-06,2.3455036736736973e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,100.0,10000.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/d65a0c113ed61177bb5523643ad4cb9a.pkl,params.json,reports/train/bc07ceff2771f359b58b32e5bfacdcde,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.0003987868523999623,6.230993999906787e-05,5.628342000363773e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,0.0001,10.0,2,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/aa41e1afc30af56b0aa72dd0c4e8e15c.pickle,params.json,reports/model_queue/fa7d370d6843a84b32203b8b9be4be07,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.598247191,0.6745898185,0.9172278573,0.598247191,0.0004541679730999931,9.421882588763213e-05,9.74940132471888e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,10000,1000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,10000.0,0.01,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/b5d8804ee180e8984ece6d8ab9179963.pickle,params.json,reports/model_queue/f1bdefc8d5da4462c8280f2f7a0941c5,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7062323232,0.7065648319,0.7085245659,0.7062323232,0.0001271488129998488,1.8018250737374517e-05,1.8479784494947943e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,1000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,0.1,0.1,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/f4fb1ff62df96a1983ab3d480e4a8305.pickle,params.json,reports/model_queue/8851941107df565c3170b26604443229,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.9657373737,0.9657396526,0.9658606015,0.9657373737,0.00029271061700001153,5.454543607070585e-05,4.649286486868723e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,1000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,0.1,10000.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/dc4b108279f86b8c37d7840cbe88a00d.pickle,params.json,reports/model_queue/8df64719ed8bc659321eef19760dfcd4,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6994343434,0.6996895939,0.7011580383,0.6994343434,0.00019423606700000562,2.897151853535359e-05,2.9601245212121092e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,1000,10100000
0,1,2,100,99,0,0,110000,classification,42,True,True,1000,True,100000,10.0,100.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/42871f8d8f378f7ecf95fd9e760de151.npz,ground_truth.json,models/f2b73c9c7cb785a4c2622fde36f757a1.pkl,params.json,reports/train/a3196d4e254a1c42f999b05527e151e5,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7337777778,0.7341264393,0.7367965613,0.7337777778,0.00165453009932,6.303412155557453e-05,6.355366511110736e-05,,,,,,,,,,,,,,,,,poly,100,100000,11000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,0.001,1.0,2,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/6aab95a28373f31cfc797402d2c39730.pickle,params.json,reports/model_queue/b0e231bb324a9679cd3a78441dacb040,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8153333333,0.8154615552,0.8167491892,0.8153333333,0.0002985188289999883,4.921218916161615e-05,5.3305529171717233e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,100,1000,10100000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,1000,1.0,10000.0,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/599b0e796dac82316ad0ac001ceccdd1.pickle,ground_truth.json,model_queue/model/d21acefe5c05c810794e52e75e50ba94.pickle,params.json,reports/model_queue/1eb8f9bbc91b092e2c69726a29d0d1f7,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6710707071,0.6710719141,0.6710767149,0.6710707071,0.0010561213389999864,0.0001371277126060605,0.00010144155235353552,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,1000,1000,101000000
0,1,2,10,9,0,0,110000,classification,42,True,True,1000,True,100000,0.1,10.0,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/37831463be384fc431230a73539cd2b6.npz,ground_truth.json,models/d9301dd6a3a87a62da0a40809eda8d5b.pkl,params.json,reports/train/3360058e0fc40b4c7f1d6ed3a5ad9984,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6991111111,0.7018580113,0.7170853194,0.6991111111,0.0003056679807600085,4.299312144434629e-05,4.342723066656617e-05,,,,,,,,,,,,,,,,,poly,10,100000,1100000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,10000.0,0.0001,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/a55ecd7d720f3efa0442255b2fe932bb.pickle,params.json,reports/model_queue/9d4b081842bc3568e362f44d81911fcf,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7313713714,0.7323798862,0.7389353377,0.7313713714,3.09864199994081e-05,1.3369856556547002e-06,1.5416155855854521e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,110000,classification,42,True,True,1000,True,100000,1.0,0.01,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/37831463be384fc431230a73539cd2b6.npz,ground_truth.json,models/e0ea6e4416ac13e070917b75830133d3.pkl,params.json,reports/train/9d8fb53f4ad797acc56ef760139ce28e,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5314444444,0.6596754743,0.9605684568,0.5314444444,0.000312309005169991,4.704046799997741e-05,4.6556292222198357e-05,,,,,,,,,,,,,,,,,poly,10,100000,1100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,1.0,1.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/70f48e5e86964b680efef26df4ce602a.pickle,params.json,reports/model_queue/15072b6a63bb53b25592aab38ce7027c,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8300707786,0.8301209423,0.8306592835,0.8300707786,2.3419109999878174e-05,1.2146563195146426e-06,1.435513559150676e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,100000.0,0.1,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/1b6e5b70cb1963b7a9bf639585cee0ef.pickle,params.json,reports/model_queue/ad5744f1bcc54a83f729295a1ba3864f,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6978539326,0.7090232288,0.7689774202,0.6978539326,0.0001685789922999902,2.1946237719102906e-05,2.244767223595098e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,10000,1000000
