,Kernel,Average False Confidence After Retraining,batch_size,eps,eps_step,norm,name,max_iter
500,poly,0.4123399849240189,50.0,0.1,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
501,poly,0.2922456925110085,10.0,1.0,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
502,poly,0.31655141254336366,1.0,0.3,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
503,poly,0.2922412084526934,50.0,1.0,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
504,poly,0.025292086405159675,1.0,0.001,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
505,poly,0.025471998100843645,1.0,0.01,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
506,poly,0.025472028374844642,100.0,0.3,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
507,poly,0.19379785910085448,50.0,0.5,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
508,poly,0.33487208612204195,10.0,0.5,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
509,poly,0.3372676654216071,1.0,0.001,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
510,poly,0.053540148821256836,50.0,1.0,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
511,poly,0.3090727574669333,50.0,0.1,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
512,poly,0.07962376884077692,50.0,0.5,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
513,poly,0.2063112587087066,1.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
514,poly,0.2723031905667542,100.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
515,poly,0.27634430010881506,10.0,0.1,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
516,poly,0.3373153944067046,50.0,0.3,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
517,poly,0.025934412865759558,10.0,0.01,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,
518,poly,0.2723031828570218,1.0,1.0,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
519,poly,0.02559483474598458,1.0,0.001,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
520,poly,0.3198801492849743,10.0,1.0,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
521,poly,0.3090835425251186,10.0,0.1,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
522,poly,0.15681811324120346,1.0,1.0,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
523,poly,0.33557618141024226,50.0,0.1,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
524,poly,0.3373153954328503,100.0,0.001,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
525,poly,0.03924094532028682,1.0,0.5,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
526,poly,0.20689956881965746,1.0,0.5,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
527,poly,0.20764337830517246,100.0,0.01,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
528,poly,0.025934408098099042,50.0,0.01,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
529,poly,0.28415359669538764,50.0,0.1,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
530,poly,0.20728733863654508,100.0,0.01,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
531,poly,0.30911587432593796,50.0,0.1,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
532,poly,0.03578717627575122,50.0,0.1,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
533,poly,0.3165678529395668,10.0,0.3,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
534,poly,0.44844143432732375,100.0,0.01,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,
535,poly,0.207716602906719,50.0,0.01,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
536,poly,0.4287668021087388,10.0,1.0,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,
537,poly,0.20640525912673402,1.0,0.5,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
538,poly,0.18216642070469405,10.0,0.5,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
539,poly,0.05088225032040063,1.0,0.5,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
540,poly,0.33709043330222654,1.0,0.001,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
541,poly,0.20771660248642557,100.0,0.01,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
542,poly,0.20772932765275098,100.0,0.001,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
543,poly,0.24731070673797073,50.0,0.1,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
544,poly,0.33667949046183954,50.0,0.01,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,
545,poly,0.2063112826627853,10.0,0.1,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
546,poly,0.3355760565183329,100.0,0.1,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
547,poly,0.3320260005619728,50.0,0.3,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
548,poly,0.2723031815644337,50.0,0.5,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
549,poly,0.33557786449707894,100.0,0.1,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
550,poly,0.028137754613131394,1.0,0.1,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,
551,poly,0.207699359539853,1.0,0.001,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
552,poly,0.4495813487436758,10.0,1.0,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
553,poly,0.24731072191013953,1.0,0.3,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
554,poly,0.19379785751180384,50.0,0.5,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
555,poly,0.19733926660926301,10.0,0.1,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
556,poly,0.20764338210060881,10.0,0.01,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
557,poly,0.025471998413011832,10.0,0.01,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
558,poly,0.28331097090193114,50.0,0.01,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
559,poly,0.3373153954328181,50.0,0.001,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
560,poly,0.33715803720688703,10.0,0.01,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
561,poly,0.33557616527675693,100.0,0.5,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
562,poly,0.20631128268097823,10.0,0.1,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
563,poly,0.3090835316121273,50.0,0.1,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
564,poly,0.30908354228150403,10.0,1.0,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
565,poly,0.3372676670868131,100.0,0.5,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
566,poly,0.13035021241777742,1.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
567,poly,0.30911746229346515,10.0,0.3,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
568,poly,0.2473113010467451,10.0,0.1,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
569,poly,0.45129969698836214,100.0,0.01,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
570,poly,0.31904309316546076,50.0,1.0,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
571,poly,0.13035021241777742,10.0,0.3,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
572,poly,0.02529208756133831,50.0,0.001,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,
573,poly,0.20689957049992858,10.0,0.3,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
574,poly,0.2076433780430734,1.0,0.01,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
575,poly,0.025211649988701745,50.0,0.3,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
576,poly,0.029302068866155655,1.0,0.01,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
577,poly,0.3091143759734737,50.0,0.1,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,
578,poly,0.2636164354931348,50.0,1.0,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
579,poly,0.28669201125707094,1.0,0.01,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
580,poly,0.12370260339714667,1.0,0.5,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,
581,poly,0.25632866679645366,100.0,1.0,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
582,poly,0.25359681214099883,100.0,0.5,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
583,poly,0.20750052253819526,10.0,1.0,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
584,poly,0.33557618141024226,1.0,0.1,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
585,poly,0.28596031131809224,1.0,0.01,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
586,poly,0.44844143432732375,100.0,0.01,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
587,poly,0.25632867334519605,1.0,1.0,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
588,poly,0.33715803794176974,10.0,0.01,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
589,poly,0.2076433780430734,1.0,0.01,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
590,poly,0.20773631871917023,50.0,1.0,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
591,poly,0.02593441340628358,1.0,0.01,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
592,poly,0.3355745559192576,50.0,0.1,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
593,poly,0.3348720909835208,100.0,0.01,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
594,poly,0.17152485478051657,100.0,1.0,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
595,poly,0.20769935856151595,10.0,0.3,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
596,poly,0.2866920084159526,10.0,0.3,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
597,poly,0.33082066488655404,100.0,0.1,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
598,poly,0.05088225032040063,1.0,0.5,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
599,poly,0.31887597793681016,50.0,1.0,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
600,poly,0.1715248582197312,1.0,1.0,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
601,poly,0.07962376884077692,1.0,0.5,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
602,poly,0.33715801103490184,50.0,1.0,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
603,poly,0.3373153944067046,100.0,0.1,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
604,poly,0.3320259998360862,1.0,0.3,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
605,poly,0.4514682837474462,50.0,0.001,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,
606,poly,0.33082069689512283,1.0,0.1,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,
607,poly,0.45129969698836214,1.0,0.01,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
608,poly,0.2063112826627853,10.0,0.1,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
609,poly,0.3372676651314061,100.0,0.001,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
610,poly,0.02559483474598458,100.0,0.001,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
611,poly,0.056947693216225746,50.0,0.3,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
612,poly,0.025211646993501723,100.0,0.001,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
613,poly,0.2841535958864007,10.0,1.0,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
614,poly,0.2784407250607549,100.0,0.3,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
615,poly,0.3284233957662758,10.0,0.5,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
616,poly,0.19733926660926301,50.0,0.1,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
617,poly,0.05088225032040063,100.0,0.5,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
618,poly,0.4512996927373278,10.0,0.01,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
619,poly,0.28669201131570116,100.0,0.01,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
620,poly,0.27634429262235716,50.0,0.5,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
621,poly,0.20772932757631907,10.0,0.001,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
622,poly,0.1973392663864385,50.0,1.0,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
623,poly,0.4123399849240189,100.0,0.1,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
624,poly,0.28687170311163984,50.0,0.001,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
625,poly,0.24017992890888248,1.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
626,poly,0.20750040178750334,1.0,0.1,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
627,poly,0.1937978526404857,50.0,0.5,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
628,poly,0.25632867378938823,50.0,1.0,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
629,poly,0.0254720274810658,100.0,0.01,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
630,poly,0.02813944784872755,1.0,0.3,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
631,poly,0.45141258222150427,50.0,0.001,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,
632,poly,0.16144308988650588,50.0,0.3,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
633,poly,-0.0993943194713072,100.0,1.0,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
634,poly,0.28596031133610317,50.0,0.01,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
635,poly,0.45073798312991853,50.0,0.01,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
636,poly,0.3980443881711819,100.0,0.5,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,
637,poly,0.02529208750864772,50.0,0.001,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
638,poly,0.23880716044170272,100.0,0.3,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
639,poly,0.33709043253089155,1.0,0.001,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
640,poly,0.20631127785804942,100.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
641,poly,0.19733926660926301,100.0,0.1,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
642,poly,0.33715801042327315,50.0,0.01,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
643,poly,0.2866920084159526,50.0,0.1,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
644,poly,0.20773631549276034,50.0,0.001,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
645,poly,0.3372676652274151,1.0,0.001,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
646,poly,0.02559483474598458,100.0,0.001,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
647,poly,0.4287668267594548,50.0,1.0,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
648,poly,0.2636068898331,100.0,1.0,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,
649,poly,0.05088225032040063,100.0,0.5,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
650,poly,0.2841536001630616,50.0,0.1,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
651,poly,0.28331097090193114,10.0,0.01,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
652,poly,0.44347342815777296,1.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
653,poly,0.398065622591637,10.0,0.5,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,
654,poly,-0.2814362530678719,100.0,1.0,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
655,poly,0.20764338234318194,10.0,0.01,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
656,poly,0.16144308985232075,1.0,0.3,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
657,poly,0.33557616527675693,50.0,1.0,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
658,poly,0.4511902640666454,50.0,0.001,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,
659,poly,0.06707862217533048,50.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
660,poly,0.2411213110177209,1.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
661,poly,0.19733926434182825,100.0,0.3,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
662,poly,0.03924106170218876,100.0,0.5,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
663,poly,0.3308207063274392,10.0,0.1,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,
664,poly,0.2077363161327621,1.0,0.001,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
665,poly,0.20728733863654508,1.0,0.01,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
666,poly,0.3370904332661484,50.0,0.001,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
667,poly,0.207699359539853,50.0,0.001,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
668,poly,0.1614430897442539,100.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
669,poly,0.19976910645363982,50.0,0.5,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
670,poly,0.32840672134714616,1.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
671,poly,0.33557618141024226,1.0,0.1,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
672,poly,0.2849227106934795,1.0,0.3,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,
673,poly,0.20640526748489987,100.0,0.5,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
674,poly,0.05088225032040063,10.0,0.5,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
675,poly,0.03578717785876408,50.0,0.1,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
676,poly,0.2063112821163891,100.0,0.1,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
677,poly,0.2636068872429562,1.0,1.0,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
678,poly,0.20772932765275098,10.0,0.001,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
679,poly,0.20750040178750334,50.0,0.1,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
680,poly,0.3355745582146873,100.0,0.3,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
681,poly,0.23880715640785594,100.0,0.5,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
682,poly,0.3320259998365603,1.0,0.3,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
683,poly,0.2395204145015319,100.0,0.3,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
684,poly,0.20728730789823255,100.0,1.0,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
685,poly,0.4511902640666454,100.0,0.001,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,
686,poly,0.20771660291500252,1.0,0.01,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
687,poly,0.0392409176396847,10.0,0.5,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
688,poly,0.05088225032040063,100.0,0.5,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
689,poly,0.2063108265758385,10.0,0.3,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,
690,poly,0.20750040008366968,50.0,1.0,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
691,poly,0.44553969761920165,50.0,0.3,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,
692,poly,0.19379785789214682,10.0,0.5,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
693,poly,0.4511902640666454,1.0,0.001,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,
694,poly,0.27844073031510685,100.0,0.3,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
695,poly,0.45146828372110426,1.0,0.001,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,
696,poly,0.06873225561629512,50.0,0.5,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
697,poly,0.03578691545917889,10.0,0.1,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
698,poly,0.025471998413011832,50.0,0.01,0.1,1.0,art.attacks.evasion.ProjectedGradientDescent,
699,poly,0.3284233940844821,10.0,0.5,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
700,poly,0.4495813788173814,50.0,0.1,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,
701,poly,0.4511902640666454,100.0,0.001,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,
702,poly,0.27634464517086454,10.0,0.1,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
703,poly,0.30911746229346515,100.0,0.3,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,
704,poly,0.27634431232202233,1.0,0.1,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
705,poly,0.20229503076899147,50.0,0.5,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,
706,poly,0.33709043253089155,50.0,0.001,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
707,poly,0.33557616527675693,50.0,1.0,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
708,poly,0.19733926660926301,10.0,0.1,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
709,poly,0.2063112821163891,50.0,0.1,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
710,poly,0.06707862217533048,50.0,0.5,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
711,poly,0.3372676671883922,50.0,0.001,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
712,poly,0.28415321027235324,50.0,0.3,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
713,poly,0.3348720909835208,50.0,0.01,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
714,poly,0.2388071585694255,10.0,0.3,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,1.0
715,poly,0.4411787129528914,50.0,0.5,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,
716,poly,0.15681828726409758,50.0,1.0,0.1,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
717,poly,0.20689957627218383,1.0,0.3,0.5,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
718,poly,0.27844072639752315,50.0,0.3,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
719,poly,0.207699359539853,10.0,0.001,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
720,poly,0.33557616527675693,10.0,0.5,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
721,poly,0.15681811324120346,100.0,1.0,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
722,poly,0.20773631549276034,10.0,0.001,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
723,poly,0.31655141600037334,1.0,0.3,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
724,poly,0.20728730789823255,10.0,0.3,0.001,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
725,poly,0.20689957095920217,50.0,0.3,1.0,1.0,art.attacks.evasion.ProjectedGradientDescent,10.0
726,poly,0.15681830480567654,1.0,1.0,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
727,poly,-0.13751266533885512,50.0,1.0,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
728,poly,0.20728733863654508,50.0,0.01,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
729,poly,0.2019248003637951,50.0,0.3,1.0,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
730,poly,0.13035021241777742,1.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,
731,poly,0.02547199966398219,100.0,0.01,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
732,poly,0.31655141824806826,10.0,0.3,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
733,poly,0.24017992890888248,50.0,0.3,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
734,poly,0.3090727574669333,50.0,0.1,0.3,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
735,poly,0.33667948929010183,100.0,0.01,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
736,poly,0.31655153079772735,1.0,0.3,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
737,poly,0.28415359669538764,100.0,0.1,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
738,poly,0.03925673116907043,50.0,0.5,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,
739,poly,0.19998810216011992,10.0,0.5,0.1,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
740,poly,0.31795848852159286,1.0,1.0,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,
741,poly,0.24112371638809837,10.0,0.3,0.01,inf,art.attacks.evasion.ProjectedGradientDescent,100.0
742,poly,0.33557616527675693,100.0,0.5,0.001,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
743,poly,0.05353962593630768,100.0,1.0,0.3,1.0,art.attacks.evasion.ProjectedGradientDescent,100.0
744,poly,0.25359681214099883,50.0,1.0,0.3,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
745,poly,0.154697612816232,50.0,0.3,1.0,inf,art.attacks.evasion.ProjectedGradientDescent,
746,poly,0.3366794970734061,1.0,0.01,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
747,poly,0.20772932765275098,50.0,0.001,0.5,2.0,art.attacks.evasion.ProjectedGradientDescent,10.0
748,poly,0.27634449426857766,1.0,1.0,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
749,poly,0.03578691545917889,100.0,1.0,0.001,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
750,poly,0.19994233868423647,1.0,0.5,0.5,inf,art.attacks.evasion.ProjectedGradientDescent,10.0
751,poly,0.3366794959196292,10.0,0.3,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,1.0
752,poly,0.2866920084159526,1.0,1.0,0.01,1.0,art.attacks.evasion.ProjectedGradientDescent,1.0
753,poly,0.23153282795554966,100.0,0.5,0.01,2.0,art.attacks.evasion.ProjectedGradientDescent,100.0
